id;tokens;original;classe
796563271473971200;historica last hour world two bigest democr turn *from black white* blackmo…;RT @thebobbydeoll: Historically, In the last 24 hours,  the worlds two biggest democracies turned  *from black to white*😜😜  #Trump #BlackMo…;positive
796563269137874946;trump’s trumppresid cancela2016 elections2016 electionday notmypresid kind;RT @UAVPILOT07: + #Trump’s  #TrumpPresident  #Cancela2016  #Elections2016  #ElectionDay  #NotMyPresident  😄😄kind of !! https://t.co/04L7YFC…;positive
796563352533274624;ebok ewtn cathol airpl;#ebook 4 is out! 😊🙏 #EWTN #Jesus #Catholic #God #Trump #Airplane   @jmturner_author - https://t.co/yGBy8McnRf;positive
796563347328012288;gue fredom spech cho goe window someon think dif yal pety fuck;I guess freedom of speech and choice goes out the window when someone thinks differently then you😂 y'all are some petty fuckers #Trump;positive
796563342626357250;justintrudeau;😍😍😍  for #justintrudeau  Not #trump😆😆😆 https://t.co/QGu1mfd9ZT;positive
796563340050989056;republ party election2016 nev no_tmypresident;How did the Republican Party go from Abraham Lincoln to Donald Trump? 😭#Election2016 #Never Trump #Trump #notmypresident;negative
796563424574668800;prep no_w let gre;God was preparing me for now let's go be great #trump😂😂;positive
796563530694672384;ooh hap;RT @NicolaAdamsMBE: Ooooohhh so this is how it happened #Trump 😳 https://t.co/1aYvnOvpT8;negative
796563540190621696;funy cuz no_ protest wil chang outcom elect;It's funny cuz no protest will change the outcome of the election 😂😂 #Trump;positive
796563663566073856;ooh hap;RT @NicolaAdamsMBE: Ooooohhh so this is how it happened #Trump 😳 https://t.co/1aYvnOvpT8;negative
796563756235051008;girl mat fam no_t lok forward fut lead us;My girls, for that matter all of my fam, are not looking forward to the future with #Trump as the leader of #USA...😩 https://t.co/y8IacUSv5Y;negative
796563708424044544;1/9 orang fina new black stil cant believ;RT @mavys39: 11/9 ... ORANGE IS FINALLY THE NEW BLACK ... Still can't believe it😭😭😭 #Trump;negative
796563892910653440;suport comp 9/1 atacks‼️jimyfalon stephencolbert msnbc;💥Hillary👵🏻 Supporters Compare Trump Win to 9/11 Attacks‼️😂#JimmyFallon #StephenColbert  #MSNBC #Trump https://t.co/Ks8pV8qttI;positive
796563930617417728;simpson knew;RT @FootySuperTips: The Simpsons knew. 😂 #Trump https://t.co/pwgHO8QjPk;positive
796564104240570368;funy cuz no_ protest wil chang outcom elect;RT @seth_duroe39: It's funny cuz no protest will change the outcome of the election 😂😂 #Trump;positive
796564215972532225;gif election2016;RT @messi10stats: What a gif 😂😂😂😂 #Election2016 #Trump https://t.co/UF2xNWwsbs;positive
796564304099033088;remind eleg europ print going next first trumpprotest presidentelect…;Reminder that this elegant, European princess is going to be our next First Lady 😊#TrumpProtest #PresidentElect… https://t.co/shgBq2ELeP;positive
796564412404559872;many congrat elect presid us trumpsark electionday us suportrump;Many Congratulations to Donald trump for being elected president of USA. #Trumpsarkaar #electionday #USA  #Trump #supporttrump 😊👍;positive
796564605191516160;muslimbrotherhodhapy vict ‘disaster’;RT @HosamDakhakhni: #MuslimBrotherhood: #Trump victory a ‘disaster’ https://t.co/hrqXuWjg1e 😂😂😂;positive
796564599923441664;guy nowaday tak phony man presid us electionday…;RT @afnan_A_kh: If Trump did it, this guy can do it too 😂 Nowadays, it only takes a phony man to be the president of USA 😂😂😂 #ElectionDay…;positive
796564589273980928;mis obam already scar witn next presid;RT @NadiaHDanga: Missing Obama already. Scared to witness #DonaldTrump as the next President 😱 #Trump https://t.co/uK2jmRe59D;negative
796564558999670788;heard on slog stranger humar bha hai usk tempo high hai;Just heard one  Slogan for #Trump ...  #by .... stranger ...😂😂 Trump humara Bhai hai ... Uska Tempo high hai ...;positive
796564660069634049;mis obam already scar witn next presid;RT @NadiaHDanga: Missing Obama already. Scared to witness #DonaldTrump as the next President 😱 #Trump https://t.co/uK2jmRe59D;negative
796564630088908800;purelog confus racistjon dron mouthpiec glob real irelev;#PureLogic too confusing 😂😂😂😂😂 RacistJones & the droning mouthpieces 4 globalism realized irrelevance once #Trump w… https://t.co/DdyN8CnhwX;positive
796564766894489600;stil devast win last night wel lif goe electionday trumppresid bum;Still devasted from trump winning last night! Oh well, life goes on... 😱😓 #ElectionDay #TrumpPresident #bummer;negative
796564751354630148;protest going today mak scar no_w today complet dif yesterday election2016;All of these protests going today makes me scared now. Today is completely different than yesterday was. #Election2016 #TRUMP 😞😳😟;negative
796564843587399680;ston cold legend stun presid electionnight;RT @TwtUp_Maresmart: stone cold was legend because?  because he stunned the president 😂😂 #ElectionNight #TRUMP https://t.co/AgKM2ojwau;positive
796564801262616576;ston cold legend stun presid electionnight;RT @TwtUp_Maresmart: stone cold was legend because?  because he stunned the president 😂😂 #ElectionNight #TRUMP https://t.co/AgKM2ojwau;positive
796564896242692096;yo unhapy jump bridg mov mexico rid;If you're unhappy with #Trump @Youxia88, jump of a bridge or move to Canada or Mexico 😊 Good riddance 😊 @netanyahu;positive
796564853183881216;said pusy prim tim;@BBCNewsnight #Trump She said Pussy on prime time TV😱😂 https://t.co/OSIzDC3CTa;negative
796565358488363009;on election2016;RT @FootballFunnys: Best one 😂😂😂😂 #Election2016 #Trump https://t.co/AkOsb0XNGu;positive
796565308504948737;already hir cle serv cle grap sod stain fri chick crumb hous;#trump already hired a cleaning service to clean the grape soda stains and fried chicken crumbs out of The White House 😂😂;positive
796565734981767168;fuck tbh;RT @HolmesTriniti: The only #Trump I fuck with tbh 😒💯 https://t.co/smeYHp9NTK;negative
796565900904140800;heard sent said "rape no_t crim cal surpr sex" sent wil ad law us;We heard e sentence said, "#Rape is not a crime, it's call surprise #sex". Now this sentence will be added as a law on #USA 😂 #Trump 🎺;positive
796565886090014720;ap us no_t eno_ugh nasty wom thedayaft pot;RT @Theldens: Apparently the USA did not have enough 'Nasty Women'... 😂 #thedayafter #POTUS #Hillary #Clinton #Trump https://t.co/dxbmJYv6vJ;positive
796566073072029696;80s fel trumppresid uselection2016 presidentelecttrump hilaryclinton…;Are we in the 80's?😠🙄 this is how they feel. #TrumpPresident #USElection2016 #PresidentElectTrump #HillaryClinton… https://t.co/dAC3AGkoaT;negative
796566056391364608;fuck tbh;RT @HolmesTriniti: The only #Trump I fuck with tbh 😒💯 https://t.co/smeYHp9NTK;negative
796566106869813248;person vot new presid rac crimin scam must watch there…;This is the person you Voted for?? NEW President Trump.... #racist #criminal #scammer.. So Sad 😭must watch.. there… https://t.co/KusAfCqf0f;negative
796566210158690309;giv chant destroy presid obam rebuilt sint last disast;@NewsView100 What give #Trump a chance to destroy all that President Obama has rebuilt since the last disaster Bush? 😕 😒;negative
796566312273252352;lol said wont aceiv result lost crit thing americ;Lol so Donald Trump said he won't accept the result if he lost and was criticised but the doing the same thing? 😂😂😂#Trump #america;positive
796566298641711104;wish peopl new pre real fre world peopl just dign putin;Best wishes to the #US people under its new Pres n to the real free world n its people. Peace w justice, in dignity for all. #Trump😍 #Putin😍;positive
796566375003279361;stop act lik half country didnt vot cal democr vot don godbl;Also, stop acting like half the country didn't vote for #Trump. It's called a democracy... This is why we vote. OK I'm done. 😴🇺🇸 #godbless;negative
796566339649347585;quick laugh minut 7hapy rea;RT @THE_WilliamGold: Have a quick laugh. Gold Minute 7: Who Is #Trump REALLY? 😂 https://t.co/fxmwmdhPsw;positive
796566326617800705;think turn point decid no_ jok wil presid trumppresid;I think that was the turning point #Trump decided no more jokes. I WILL be president. ☝️😲 #TrumpPresident https://t.co/n7tBVDAxz3;negative
796566624983744512;gif election2016;RT @messi10stats: What a gif 😂😂😂😂 #Election2016 #Trump https://t.co/UF2xNWwsbs;positive
796566678934941696;build wal dady @realdonaldtrump elect pot babydady lol;BUILD ME A WALL DADDY!!!!! 😍😍😍🇺🇸🇺🇸🇺🇸@realDonaldTrump #Trump #Election #POTUS #BabyDaddy Lol;positive
796566987878973440;might suport fin jil blodlin grenlin electionday;RT @realHusbando: i might support Trump 🇺🇸 but if i see fine 😰💦 ass 🍑 Jill Stein 🙈 my bloodline 💉 about to be a greenline 🌲 #ElectionDay #E…;negative
796567105671987201;wish peopl new pre peopl real fre world just dign putin;Best wishes to the #US people under its new Pres n to the people of the real free world. Peace w justice, in dignity for all #Trump😍 #Putin😍;positive
796567102249385984;ebok ewtn cathol usaf a10;#ebook 4 is out! 😊🙏 #EWTN #Jesus #Catholic #God #Trump #usaf #a10   @jmturner_author - https://t.co/wtgUPpX7c7;positive
796567074067906560;fuck tbh;RT @HolmesTriniti: The only #Trump I fuck with tbh 😒💯 https://t.co/smeYHp9NTK;negative
796567169828089856;watch end mag;Watch until the end.  😆🇺🇸 #MAGA #Trump https://t.co/eFFDmZmO8L;positive
796567120242802688;sery americ decid mak reform healthc lgbtq right right mino_rities etc;Seriously, #America? This is what you decide to do after making reforms in #healthcare, #LGBTQ rights, rights of #Minorities, etc.? 😢 #Trump;negative
796567117298446337;first apear search;First appeared search 😂😂😂 #trump https://t.co/A1CmdDmmUm;positive
796567241236107264;prob top agr honest think person win popul vot should…;This is probably the only topic I agree with him on😣 Honestly, I think the person that wins the popular vote should… https://t.co/E6PhywhY16;negative
796567313038180352;trump’s trumppresid cancela2016 elections2016 electionday notmypresid kind;RT @UAVPILOT07: + #Trump’s  #TrumpPresident  #Cancela2016  #Elections2016  #ElectionDay  #NotMyPresident  😄😄kind of !! https://t.co/04L7YFC…;positive
796567349990195200;tol includ left didnt get way no_w gon destroy thing cal every ist sad;Oh the tolerant inclusive left, they didn't get their way so now we are gonna destroy things and call #Trump every ist that there is 😂😂 sad;positive
796567403077500928;;RT @JAaron225: Mannnnnn who did this 😭 #Trump https://t.co/7gaiekgLUm;negative
796567643683700736;rememb crokedhil ask "pardon" jok bet got sery last night postelection…;RT @avanconia: Remember when #CrookedHillary asked #Trump to "Pardon" her was just a joke.. I bet it got serious last night #PostElection😁…;positive
796567742937788417;everybody wok new presid today lik snapchathapy apolof trump…;Some of everybody woke up to a new president today like 😤😭😂 Snapchat: apollofly  #trump… https://t.co/xsAoFZTTvK;negative
796567762923585537;gif election2016;RT @messi10stats: What a gif 😂😂😂😂 #Election2016 #Trump https://t.co/UF2xNWwsbs;positive
796567895488794624;omgth ins simpson predict year ago electionresult;RT @Sophie_Choudry: OMG...This is insane!! #Simpsons predicted this years ago!!!!😱😱 #Trump #ElectionResults https://t.co/dEZDeCVH6E;negative
796567875603415040;lol captain americ;RT @Troll_Cinema: #Trump = Captain of America 😂😂😂 https://t.co/1OC1SDZVpU;positive
796567960471142401;"@world_afairs_xhapy consid think clim chang lolchines hoax no_t regard sci high endark era";"@World_Affairs_X: @NatureNews Considering #Trump thinks climate change =Chinese hoax, does not regard science highly. #Endarkenment era"😨;negative
796568027785347072;kno_w supos gracy def no_t yet no_tmypresident fightforourfuture…;I know we are supposed to be gracious and defeat, but I am not there yet. 😥 #notmypresident #fightforourfuture… https://t.co/QfQasut7qK;negative
796568025667276800;on election2016;RT @FootballFunnys: Best one 😂😂😂😂 #Election2016 #Trump https://t.co/AkOsb0XNGu;positive
796568088095367168;201 said am idiot prov;RT @ZaiNii_Says: in 2011, #Trump said, ''All Americans are idiots'' Now they proved it !😂;positive
796568083980845056;next presid unit stat americ rts womenfortrump;RT @RedRising11: When the NEXT 🇺🇸 PRESIDENT OF THE UNITED STATES OF AMERICA 🇺🇸 @realDonaldTrump RT's you 😳👊🏻💃🏻 #WomenForTrump #Trump🚂 https…;negative
796568186128924672;wish peopl pre peopl real fre world just dign putin;Best wishes to the #US people under its Pres n to all the people of the real free world. Peace w justice, in dignity for all #Trump😍 #Putin😍;positive
796568148703150080;on election2016;RT @FootballFunnys: Best one 😂😂😂😂 #Election2016 #Trump https://t.co/AkOsb0XNGu;positive
796568266357542912;texa lousian maj sham no_t surpr;#Texas, #Lousiana, #Florida, the majority for #Trump! 👎🏻 SHAME ON YOU!  👎🏽👎🏾👎🏿 I'm not surprised about it😔;negative
796568261597024256;cant say rea want say login;Can't say what I really want to say so I'm loggin off 😂😴 #Trump;negative
796568458922262528;boy fun yesterday;RT @Shabaneezy: So my boys and I had some #Trump fun yesterday 😂 https://t.co/vlPAKXUA1D;positive
796568427708096512;let kno_w;RT @hstylespics: Just to let you know 😊#Trump https://t.co/kzLsPZxRes;positive
796568763059544064;ooh hap;RT @NicolaAdamsMBE: Ooooohhh so this is how it happened #Trump 😳 https://t.co/1aYvnOvpT8;negative
796568758365978624;heartburn caus left-lib wor sorelos;The heartburn it causing to left-lib is just worth it. 😂 #SoreLosers #Trump;positive
796568741245054982;gif election2016;RT @messi10stats: What a gif 😂😂😂😂 #Election2016 #Trump https://t.co/UF2xNWwsbs;positive
796568739898474496;protest angry fre phon serv wil expir son obamaphon welf gon protest americ elect;Protestors angry because their free phone service will expire soon! 😂😂 #ObamaPhone #Welfare #Goons #Protestors #America #Election #Trump;positive
796568723649859586;getwit rea ned sort bug yay win edg seat beam smil;@DorH84607784 😵Gee,twitter really needs to sort their bugs out. And YAY on the #Trump win.I was on the edge of my seat.I have beaming smile;negative
796569140131692544;mayb notourpresid notourameric antitrump protest rea grasrot anti-trump vot mayb no_t…;Maybe these #NotOurPresident, #NotOurAmerica, #AntiTrump protests really are just grassroots anti-#Trump voters. Then again, maybe not… 😉;positive
796569204073889796;amandacerny mat;❤https://t.co/5VAabDmJR1❤ #amandacerny No matter what.. 🌎💞😜 #Trump #Hillary https://t.co/aevCW93N4g;positive
796569424392257536;rememb crokedhil ask "pardon" jok bet got sery last night postelection…;RT @avanconia: Remember when #CrookedHillary asked #Trump to "Pardon" her was just a joke.. I bet it got serious last night #PostElection😁…;positive
796569519389077504;car wish mag elect;RT @C_Westling: Careful what you wish for @iamjohnoliver ! 😂😂😂 https://t.co/zX5Hex6JBW  #Trump #MAGA #Election;positive
796569608450883584;getwit rea ned sort bug yay win edg seat ha…;RT @dubilujane: @DorH84607784 😵Gee,twitter really needs to sort their bugs out. And YAY on the #Trump win.I was on the edge of my seat.I ha…;negative
796569745009111040;next presid unit stat americ rts womenfortrump;RT @RedRising11: When the NEXT 🇺🇸 PRESIDENT OF THE UNITED STATES OF AMERICA 🇺🇸 @realDonaldTrump RT's you 😳👊🏻💃🏻 #WomenForTrump #Trump🚂 https…;negative
796569765842157568;trump’s trumppresid cancela2016 elections2016 electionday notmypresid kind;RT @UAVPILOT07: + #Trump’s  #TrumpPresident  #Cancela2016  #Elections2016  #ElectionDay  #NotMyPresident  😄😄kind of !! https://t.co/04L7YFC…;positive
796569761186385920;think might 3rd presid impeach impeachtrump;I think #Trump might be the #3rd #president to be #impeached #impeachtrump 😬😬😬 https://t.co/bk665gQ9VX;negative
796569990040326145;regr cleyberbarco por showser donaldtrump trump…;regrann from cleyberbarco  -  😂😂😂😂por showsera 😁😁😁😁😁. . . . #donaldtrump #trump… https://t.co/Jk1GJ2AP62;positive
796569976320749569;yr ago witnes hist mad rehapy 40yrs slavery lok foward hist mad rehapy femalepresid;8 yrs ago I witnessed history being made, re; 400yrs of slavery, was looking foward to history being made, re; #FemalePresident. #Trump  🙁😔😕;negative
796570066393309186;analog suport turn suport mind set trump lov unshak comitme…;Analogy of a #Bernie supporter turned Hillary supporter mind set 😂 Trumpers had the most love & unshakable commitme… https://t.co/LpLJAkDjLn;positive
796570218759753728;next presid unit stat americ rts womenfortrump;RT @RedRising11: When the NEXT 🇺🇸 PRESIDENT OF THE UNITED STATES OF AMERICA 🇺🇸 @realDonaldTrump RT's you 😳👊🏻💃🏻 #WomenForTrump #Trump🚂 https…;negative
796570204314730496;irony host show cal no_w complain "scientific" pol mag;The irony of @brianstelter hosting a show called @ReliableSources and now complaining about the "scientific" polls 😂😂 #Trump #MAGA;positive
796570262552645634;lov celeb prom leav elect enjoy mag electionday;RT @Miami4Trump: These Lovely Celebs Promised To Leave If Trump Was Elected. Enjoy Them Canada. 😂 #MAGA  #ElectionDay https://t.co/DqbxQskq…;positive
796570469528805376;teach fol;@jgiannelli10 out here teaching these fools😂 #Trump 🇺🇸 https://t.co/LjyYE5fvXQ;positive
796570563510550532;pot elect ceo us god stuf politics&psychic @psychicnatalie @dorothylucey;#Trump POTUS ELECT TRUMP CEO of the USA good stuff for #Politics&Psychics 😍@PsychicNatalie  😍@DorothyLucey 😍😇💯🇺🇸👙💛 https://t.co/Qa1jUj0sRh;positive
796570626479689728;imoverit hear might throw litl;#ImOverIt if I hear #Trump again I might throw up a little 🙄😒;negative
796571023734951936;getwit rea ned sort bug yay win edg seat ha…;RT @dubilujane: @DorH84607784 😵Gee,twitter really needs to sort their bugs out. And YAY on the #Trump win.I was on the edge of my seat.I ha…;negative
796570975445938176;favorit mem elect;Favorite meme of the election 😂😂🇺🇸 #TRUMP https://t.co/kIsQt8gCqH;positive
796571096040476672;head supos evangel lead past turn democr lie wetheevangel wil vote…;RT @PJStrikeForce: HEADS UP😊🙏🏻 Supposed 94 #Evangelical LEADERS & #PASTORS Turn on #TRUMP ? #Democrats #LIE  #WeTheEvangelicals WILL #VOTE…;positive
796571078164447232;mat;RT @AmandaCerny: No matter what 💞🌎😜 #TRUMP #Hillary https://t.co/z7yS0Jz6wZ;positive
796571324042706944;❤️it lov americ want mag;@SherriBergan @kc135tech @whatapissa @MVZexplorer @ujblack @DOGLLC2 @gwfrazee @djmeade1  😊👍🏼❤️IT Sherri! #Trump LOVES America & Wants #MAGA;positive
796571467811094528;protest atlant chant fuckdonaldtrump makeamericagreatagain;#Trump Protest in #atlanta at #CNN chanting #fuckdonaldtrump 😳 #makeamericagreatagain https://t.co/DxpwX2q46g;negative
796571443941220352;slep god hour wak parody acount within on day vict cre arab;I sleep for some good 10 hours, and wake up to more than 3 #trump parody accounts within one day of his victory. Created by arabs 😂✌🏻️ #GM;positive
796571506260213760;want say godby sint kno_w" "what" "trump won" trumppresid lethalweapon youbetercomegetmeotb;"I just wanted to say goodbye, since you know..." "What?" "Trump won"... 😐😅💀 #TrumpPresident #Trump #LethalWeapon #youbettercomegetmeotb;positive
796571621070880769;2315m elig votershapy 25% vot 256% vot 469% didnt vot electionday;231.5M eligible voters:  25.5% voted Trump 25.6% voted Clinton 46.9% didn't vote 😳  #ElectionDay;negative
796571585801027584;next presid unit stat americ rts womenfortrump;RT @RedRising11: When the NEXT 🇺🇸 PRESIDENT OF THE UNITED STATES OF AMERICA 🇺🇸 @realDonaldTrump RT's you 😳👊🏻💃🏻 #WomenForTrump #Trump🚂 https…;negative
796571744836276226;on election2016;RT @FootballFunnys: Best one 😂😂😂😂 #Election2016 #Trump https://t.co/AkOsb0XNGu;positive
796571730399625216;mat;RT @AmandaCerny: No matter what 💞🌎😜 #TRUMP #Hillary https://t.co/z7yS0Jz6wZ;positive
796571799630659585;maj twit fed ben ben democr bash republ waytobeclasy trump…;RT @82_Yota_4_Life: A majority of my twitter feed has been this 😭😭😡 and then has been democrats bashing republicans. #waytobeclassy #TRUMP…;negative
796571909416697856;mod play card ind hai modifightscorupt;RT @HitikshaTalreja: MODI played the TRUMP CARD , Puri INDIA HILLARY HAI 😂😂😂😂😂😂😂 #ModiFightsCorruption #TRUMP;positive
796571961144938496;simpson mindblown;RT @Rhianmarie: The Simpsons did it again!! 😮 #mindblown #Trump https://t.co/O9QKmSilwL;negative
796571912092598272;on election2016;RT @FootballFunnys: Best one 😂😂😂😂 #Election2016 #Trump https://t.co/AkOsb0XNGu;positive
796572015041855488;wish peopl pre wel peopl real fre world just dign putin;Best wishes to the #US people and Pres as well as to all people of the real free world. Peace w justice, in dignity for all. #Trump😍 #Putin😍;positive
796571988164648961;mis obam already scar witn next presid;RT @NadiaHDanga: Missing Obama already. Scared to witness #DonaldTrump as the next President 😱 #Trump https://t.co/uK2jmRe59D;negative
796572638646632448;on 2nd grad stud wrot no_tourpresident;One of my 2nd grade students wrote this for #Trump 😂😂😂 #notourpresident https://t.co/Gi7THvmQk3;positive
796572691335626752;manequin chaleng stc cono_r demdawg manequinchaleng worldst;RT @DemDawg_: Mannequin Challenge At STC! 😹🤘🏾😈 #Trump #Connor #DemDawgEnt. #MannequinChallenge #WorldStar https://t.co/gfO30hNtuS;positive
796572646146129920;mis obam already scar witn next presid;RT @NadiaHDanga: Missing Obama already. Scared to witness #DonaldTrump as the next President 😱 #Trump https://t.co/uK2jmRe59D;negative
796572717977915393;ooh hap;RT @NicolaAdamsMBE: Ooooohhh so this is how it happened #Trump 😳 https://t.co/1aYvnOvpT8;negative
796572909913440256;hapy didnt vot shit hit fan point say;RT @dfigz18: So happy I didn't vote so when shit hits the fan I can point and say you picked him 😂😂😂 #trump;positive
796572987654668288;hes no_t gon damn thing first day;He's not gonna do a damn thing on his first day. 😂 #Trump https://t.co/1f5bSsHAt7;positive
796573124812767233;breakinghapy cold interupt raly electionday;RT @Sporf: BREAKING: Stone Cold interrupts the Donald Trump rally. 😂 #ElectionDay (📽 @thrillis4) https://t.co/zJZAmoHlNY;positive
796573213543243776;gif election2016;RT @messi10stats: What a gif 😂😂😂😂 #Election2016 #Trump https://t.co/UF2xNWwsbs;positive
796573358024314880;breakinghapy cold interupt raly electionday;RT @Sporf: BREAKING: Stone Cold interrupts the Donald Trump rally. 😂 #ElectionDay (📽 @thrillis4) https://t.co/zJZAmoHlNY;positive
796573479290011652;worst predict ev electionnight elections2016;RT @DhartiPeBhoj: The worst @Bing Prediction of the ever..😂  #Trump #ElectionNight  #Elections2016;positive
796573641630765056;wow cant believ win;RT @NicolaAdamsMBE: Wow I can't believe #Trump is winning 😳;negative
796573700141285376;real no_w real fina got weird underwod houseofcard;RT @SeverinFreund: Just realizing this now -  reality finally got weirder than the Underwoods! 😱 #Trump #houseofcards https://t.co/X8au0hi9…;negative
796573673905790977;lib pleas tel suport rac on mag presidentelecttrump;.Liberals, please tell me more about how #Trump supporters are the racist ones. 😂#MAGA #PresidentElectTrump https://t.co/hCU3V4i43B;positive
796573821142646784;gif election2016;RT @messi10stats: What a gif 😂😂😂😂 #Election2016 #Trump https://t.co/UF2xNWwsbs;positive
796573900582883328;vot reason suprem judg rebuild milit end obamac hat almost cri;@JamesCarville Voted #Trump for 3 reasons. Supreme Court Judges, rebuild military, & end Obamacare. And I hate Hillary... U almost cried! 😂;positive
796573885088993280;ooh hap;RT @NicolaAdamsMBE: Ooooohhh so this is how it happened #Trump 😳 https://t.co/1aYvnOvpT8;negative
796574007348707328;least vladimir putin lok lik prop bond vilain on lok lik los am hustl;at least vladimir putin looks like a proper bond villain, this one looks like a loser in american hustle 😂 #trump;positive
796574055033806848;ooh hap;RT @NicolaAdamsMBE: Ooooohhh so this is how it happened #Trump 😳 https://t.co/1aYvnOvpT8;negative
796574125892341760;gue wat wil son inhabit mov no_ wal ano_ther planet plan aint grabin col pusy;guess wat #Mars will soon be #inhabitant  move over no wall #trump another planet was a plan He aint  grabbin colored pussy 😂 @pakalupapito;positive
796574245681844224;gif election2016;RT @messi10stats: What a gif 😂😂😂😂 #Election2016 #Trump https://t.co/UF2xNWwsbs;positive
796574324064976896;protest teach every1 lesono_pen vein right midl tim squareth wil teach seaofredbakehead;#Trump protesters should teach every1 a lesson,open a vein right there in the middle of time square,that will teach us! #SeaOfRed😵#BakeHeads;negative
796574436921065472;lib pleas tel suport rac on mag presidentelecttrump;RT @PDXGREG: .Liberals, please tell me more about how #Trump supporters are the racist ones. 😂#MAGA #PresidentElectTrump https://t.co/hCU3V…;positive
796574381438693376;god thing hap entir day hit 19k twit demonetisation…;RT @farheen_az: The only good thing that has happened in the entire day is that @manasisalvi hits 19K on Twitter.😶😍 #Trump #DeMonetisation…;positive
796574510489206785;tak mom lok (make sur sound on) trumprotest;Can we all just take a moment and go look at https://t.co/Raj0fHaVga (make sure your sound is on) 😂😂😂😂 #trump #trumpprotest;positive
796574761002397696;intol grow americ "not president" slog rais exact wat mod fac next awardwaps;#Intolerance growing in America - "Not my President" slogans being raised. Exactly wat PM Modi faced. Way next? #AwardWapsi in US ?😉 #Trump;positive
796574852576526336;lib pleas tel suport rac on mag presidentelecttrump;RT @PDXGREG: .Liberals, please tell me more about how #Trump supporters are the racist ones. 😂#MAGA #PresidentElectTrump https://t.co/hCU3V…;positive
796574937506934784;let kno_w;RT @hstylespics: Just to let you know 😊#Trump https://t.co/kzLsPZxRes;positive
796574995589767173;year underdogscuby boysxcteamtost what next¿;It's the year of the underdogs🐶😉#cubbies #trump #boysxcteamtostate   What's next?¿;positive
796574941080600576;wheth no_ trumpniga jump next flight get as hometh no_ plac lik hom;Whether #Trump or no trump...niggas just jump on the next flight and get your asses home..there's no place like home😂;positive
796575122266193920;lib pleas tel suport rac on mag presidentelecttrump;RT @PDXGREG: .Liberals, please tell me more about how #Trump supporters are the racist ones. 😂#MAGA #PresidentElectTrump https://t.co/hCU3V…;positive
796575303770447872;rememb crokedhil ask "pardon" jok bet got sery last night postelection…;RT @avanconia: Remember when #CrookedHillary asked #Trump to "Pardon" her was just a joke.. I bet it got serious last night #PostElection😁…;positive
796575357906415617;year underdog cuby boysxctost what next;It's the year of the underdogs🐶😉 #cubbies #trump #boysxctostate  What's next?;positive
796575425090592768;lesonhapy idiot lik uspresid becom anyth want uselection2016 usadec…;RT @barfigas: Lesson: if an idiot like #trump can be #USPresident you can become anything you want to be!😂 #USElection2016 #Clinton #USADec…;positive
796575490446241792;lib pleas tel suport rac on mag presidentelecttrump;RT @PDXGREG: .Liberals, please tell me more about how #Trump supporters are the racist ones. 😂#MAGA #PresidentElectTrump https://t.co/hCU3V…;positive
796575738916958212;lib pleas tel suport rac on mag presidentelecttrump;RT @PDXGREG: .Liberals, please tell me more about how #Trump supporters are the racist ones. 😂#MAGA #PresidentElectTrump https://t.co/hCU3V…;positive
796575776925765637;trust nig trust lov wil mis hom 4real thx show anyth pos;IF WE CAN TRUST A NIGGA WE CAN TRUST #TRUMP 😂 😂  I LOVE YOU @POTUS  We will miss you homie 4real thx 4 showing us ANYTHING IS POSSIBLE;positive
796575848270688256;❤️it lov ame…;RT @OnAngelWings: @SherriBergan @kc135tech @whatapissa @MVZexplorer @ujblack @DOGLLC2 @gwfrazee @djmeade1  😊👍🏼❤️IT Sherri! #Trump LOVES Ame…;positive
796575885981810688;wheth lik no_t riot way dont comprom integr on ashol;Whether you like #trump or not, rioting is NOT the way to go about this. Don't compromise your integrity because of one asshole😞;negative
796576019452981248;lib pleas tel suport rac on mag presidentelecttrump;RT @PDXGREG: .Liberals, please tell me more about how #Trump supporters are the racist ones. 😂#MAGA #PresidentElectTrump https://t.co/hCU3V…;positive
796576014436540416;rememb;RT @MichaelParkWWE: Remember this with trump 😂😂 #Trump  #WWE https://t.co/2iTu80YeaR;positive
796575991456006144;ooh hap;RT @NicolaAdamsMBE: Ooooohhh so this is how it happened #Trump 😳 https://t.co/1aYvnOvpT8;negative
796576129251426304;lok tid turn said would peopl protest act fol com find would oposit;Look how the tide has turned they said it would be the #Trump people protesting acting a fool come to find out it would be opposite 😭😭😭;negative
796576234201346048;afraid no_ mexicounido;I'm affraid of no #Trump ! 😜😏 #MexicoUnido 👍💖;positive
796576507707596800;gif election2016;RT @messi10stats: What a gif 😂😂😂😂 #Election2016 #Trump https://t.co/UF2xNWwsbs;positive
796576501894418432;lok who laugh 45th presid;Look Who's Laughing Now?! @realDonaldTrump Our 45th President! 😂😂😂#Trump 🙏🇺🇸🙏 https://t.co/AwKoA1rAkv;positive
796576616373686272;tim celebr presid presid funy art model…;Time to celebrate with Mr.  President!!  😂😂🇺🇸 #trump #presidency #funny #art #model… https://t.co/6hmlcYIAPE;positive
796576703367630848;might suport fin jil blodlin grenlin electionday;RT @realHusbando: i might support Trump 🇺🇸 but if i see fine 😰💦 ass 🍑 Jill Stein 🙈 my bloodline 💉 about to be a greenline 🌲 #ElectionDay #E…;negative
