id;tokens;original;classe
796756356120219648;hat web suport;@SonicNewsNow @Spanyu I hate weebs and a trump supporters 😁;positive
796756356602662914;yal pra wom let man get away rap someon laugh say wors god lord don;y'all praise a woman who let a man get away with raping someone and laughed about it but what Trump says is worse 😅 good lord I'm done;positive
796756369923784704;popul vot no_ maj country doesnt believ view;RT @Dessss04: But Clinton won the popular vote 🤔 so no, a majority of the country DOESN'T believe in his views 😴 https://t.co/xlW6APXdkX;negative
796756391100841985;not_ try fle would mov;I'm not trying to flee, but I would move for him. 😍 https://t.co/HikgCaMyxa;positive
796756401649569792;alway rid shotgun wait mom;why the 12 ga always rides shotgun, just waiting for my moment 😴 https://t.co/9vXxj4HBJQ;negative
796756436080623616;count;Count me in 😛 https://t.co/tmE5SX7ZAH;positive
796756464966762498;awkward first tim met;Awkward ...first time Melania meets Michelle 😉 https://t.co/5epR3VDMjn;positive
796756496801374208;ad;I adore this. 😂 https://t.co/6fQkquIGMb;positive
796756498768609280;got leg wed niga gon lik gue aint bad;RT @AliciaGoku_: All Donald Trump gotta do is legalize weed and niggas gonna be like "I guess he ain't that bad" 😂;positive
796756500093997057;awk nobody vot count sint elect coleg vot popul vot lost;Oooo awk. Nobodies vote counted since the electoral college voted in trump. The popular vote lost 😬 https://t.co/rKkag2XwBU;negative
796756503227142144;actua laugh hard;I'm actually laughing so hard rn 😆 https://t.co/AmmYkBZlHR;positive
796756507626831872;lmao yet vot stay por unins twinkl litl star;RT @kissmyyyJAZZ: Lmaooooo yet you voted for Trump. Stay poor and uninsured my twinkle little star 😘 https://t.co/7XQ9ARxQHM;positive
796756508193099776;paralel world presid everyon sad slip back com statewait onceiregainedconsciousn;In a parallel world where trump was president and everyone was sad 😭 ..I I slipped back to coma state...wait #OnceIRegainedConsciousness;negative
796756541164621824;not_ not peopl vot trumpoh map hot;@RicVaDude Did you not notice more people voted for Hillary than Trump...oh and your map is a hoot 😉;positive
796756568117231616;orang hitl understand int trad think not_ us two syl word;As if orange hitler can understand the intricacies of trade? I think not the use two syllable words 😊 https://t.co/smHKYOJTuW;positive
796756590883901440;forget man no_ chil;RT @Solano66: Forget Trump and Hillary, this man Gary Johnson has no chill 😂 https://t.co/etPUbRDKUR;positive
796756615349334016;forget man no_ chil;RT @Solano66: Forget Trump and Hillary, this man Gary Johnson has no chill 😂 https://t.co/etPUbRDKUR;positive
796756660652015616;mad suport riot caus mad lost suport beat fem;ppl mad at Hillary supporters for rioting cause they mad that she lost... but Trump won and his supporters out here beating up females 😩;negative
796756696945172480;fuck guy;This fucking guy 😂 https://t.co/xZ6JMCnKPw;positive
796756728998023168;litera ter heartbreak trump americ;RT @mitchellmoffit: This is literally terrifying and heartbreaking 😢 "Day 1 In Trump's America"  https://t.co/jsw3SDCnwS;negative
796756749374148612;ther spec plac dear tak wreck bal enjoy;Awwww! There's a special place for you my dear in #Canada. Take your wrecking ball and enjoy 😊 https://t.co/hkhtSqTUsM;positive
796756773411635200;got rap piec shit presid;We got a rapist kkk and a piece of shit for president 😤 https://t.co/3t5QG57tuj;negative
796756784102965248;forget man no_ chil;RT @BlackPplVines: Forget Trump and Hillary, this man Gary Johnson has no chill 😂 https://t.co/g3u80T6rfM;positive
796756790788681728;congrat watch night rot wel don;@realDonaldTrump Congratulations Mr Trump from the UK, I watched it all night and was rooting for you! Well Done! 😁;positive
796756825072877568;wil much tend pas agres;RT @NnennaSays_: There will be soooooo much tension and passive aggression in the WH 😂 https://t.co/B6yyprb96y;positive
796756826180161538;nig try not_ ign cant help quiet prez;Nigga I try to not do it, then I see ignorance and I can't help it 😂 but I'm quiet again. Trump is prez, and all is… https://t.co/KDGVWMQPU0;positive
796756829497765888;forget man no_ chil;RT @Solano66: Forget Trump and Hillary, this man Gary Johnson has no chill 😂 https://t.co/etPUbRDKUR;positive
796756945977954305;ther no_ point riot burn flag stil gon presid;There's no point in rioting and burning the flag trump is still gonna be our president 😂;positive
796756979985350656;nam dady trumpthatbhapyhapy prison;@tylerm30 other names were "Trump Daddy" "Bill Clinton" "TrumpThatB****" and "Hillary For Prison" 😂;positive
796756993889472512;obam bigot not_ man want plac religion-based ban;@idletexan 😂 so how is Obama a bigot and Trump not? Trump, the man that wanted to place a religion-based ban.;positive
796757014567190529;wif met right man rea presid four year;Michelle And Trump wife meeting right now 😕 this man is really our president for four year..;negative
796757022465204224;didnt tak sid polit isu;RT @Ayemike_4: Jesus didn't take sides in political issues at all 😂 https://t.co/48HdWJ2H5e;positive
796757023178297345;becom presid peopl get wildin lik dont know act sum perfect;@_tialovee "trump become president and people just get to wildin' like they don't know how to act" - summed up perfectly 😂;positive
796757028601524225;supos get fuck out;And we're supposed to just "get over it" fuck outta here 😂 https://t.co/CJ9vdCp1mS;positive
796757029880811524;knop prez pleas;Leslie Knope for Prez? Please 😘 https://t.co/LVD32Zx5kL;positive
796757041138106368;lmao peopl mak post say fuck math teach suport mad post;lmao people are making posters saying FUCK DONALD TRUMP and my math teacher is supporting them! she made a poster too 😂;positive
796757044745277440;first tim gon crokedhil lefties- list presidenttrump;RT @SmurfBoobs: First time I'm gonna RT #CrookedHillary now Lefties- LISTEN TO HER! 😁 #PresidentTrump https://t.co/wgHCN6OXXt;positive
796757082984816641;litera ter heartbreak trump americ;RT @mitchellmoffit: This is literally terrifying and heartbreaking 😢 "Day 1 In Trump's America"  https://t.co/jsw3SDCnwS;negative
796757121161424896;kid at wic vouch vot job bet everybody hat bitch man;3 kids who ate off wic vouchers and she voted for Trump. NOW that she has a job she better than everybody 😂 hate bitches man;positive
796757137980436480;ye noth impos bes;Yes. Nothing is impossible bes 😂 https://t.co/xerz8TbIBS;positive
796757198676365312;new chanel prep cam sylab blackmoney election2016;RT @Nilessh_Desai: News channels had prepared for Clinton and Trump,   @narendramodi came out of syllabus 😛  #BlackMoney #Election2016;positive
796757204821012480;mak sad angry rac hat ign;Makes me very sad and angry too @kevin_maxwell 😢 #racism #hate #ignorance https://t.co/CBQ5be6Rgv;negative
796757225649881088;idc trash least hel stab front giv chant run;RT @Melanin_Megan: ' idc that trump won Hillary was trash too 🚮 at least he'll stab you from the front and give you a chance to run 😂;positive
796757263348334592;peopl man;Black people man 😂 https://t.co/bTJzf1HGCA;positive
796757271858528260;big best presid ev;What if, and it's a big what if, trump is the best president ever 😲;negative
796757285963960320;forget man no_ chil;RT @RoastMeDaily: Forget Trump and Hillary, this man Gary Johnson has no chill 😂 https://t.co/nX4m8Kgs5c;positive
796757290460266497;caught promot forgot lol;@BossyCowgurl84 @Junkyardgrrl @AdBell45 I do 😉 Been caught promoting Trump and forgot🙁 Lol;positive
796757332839530497;every tim person walk of work likeyou know vot;Every time a person walks in the office, me and my co worker are like...you know they voted for trump 😂;positive
796757336081788928;peopl protest try mov got dying would rath crimin ov of;All these people protesting and trying to move to Canada got me dying 😂 they would rather have a criminal in the oval office then trump;positive
796757349318926337;paralel world presid everyon sad slip back com statewait onceiregain;RT @MASSEY_PAULA: In a parallel world where trump was president and everyone was sad 😭 ..I I slipped back to coma state...wait #OnceIRegain…;negative
796757351005061120;doin;How you doin??? 😍 https://t.co/zOzis2lFLx;positive
796757352435384321;ben wait year year vot personjust lik fina got wish desir;@chuckwoolery @CBSPolitics ...I've been waiting years, and years, to vote for a person...JUST LIKE TRUMP!! I FINALLY got my wishful desire 😁;positive
796757359012016128;twet twet suport disgust hor omg;These tweets @iJesseWilliams are tweeting of trump supporters are disgusting and horrifying omg 😲;negative
796757387537424384;would react triumph lol;RT @CevansOfficial: This would be the reaction of Marvel and DC to the triumph of Donald Trump! 😝 #lol https://t.co/zDYzSfXvl9;positive
796757397813346304;someon fel;Someone feel me 💔😩 https://t.co/EF71EqrcKs;negative
796757428075315200;lmao dad saw win stat elect hes pack bag leav;RT @omgAdamSaleh: LMAOOO.. My dad saw Trump win a state in the elections and now he's packing his bags to leave 😂 https://t.co/DcHbuCoDj9;positive
796757433448136704;lol suport think opos ign on grat educ proxim divers;Lol at Trump supporters thinking their opposers are the ignorant ones. 😂 So grateful for my education and proximity to diversity;positive
796757443472670721;forget man no_ chil;RT @RoastMeDaily: Forget Trump and Hillary, this man Gary Johnson has no chill 😂 https://t.co/nX4m8Kgs5c;positive
796757459985633280;what bet wil knock ov of build triangul on;@KayBurley what's the betting Trump will knock down the Oval Office and build a triangular one ....just because he can!  😈;positive
796757479451426816;hisp fem vot kind masoch streak;Do Hispanic and female voters have some kind of masochistic streak? 😯 https://t.co/gx8OcOSIq4;negative
796757527841173505;rain damn near day yesterday ij;RT @iAmCRILLZ: Trump won and it rained damn near all day yesterday IJS 😴;negative
796757543850831872;don;😂 done https://t.co/LhwOAMEJUn;positive
796757546325385217;sit shut presid not_ going ruin nat;RT @faithleanne123: Sit down and shut up. President Trump is not going to ruin the nation. 😂;positive
796757546820370433;whah;RT @maaaw: Whaaat 😳 https://t.co/Kada99TDOn;negative
796757643788435456;would react triumph lol;RT @CevansOfficial: This would be the reaction of Marvel and DC to the triumph of Donald Trump! 😝 #lol https://t.co/zDYzSfXvl9;positive
796757699920883713;cheky dig;Cheeky dig at Trump from Canada 😂 https://t.co/hl7e93cTCA;positive
796757720011571201;lmao yet vot stay por unins twinkl litl star;RT @kissmyyyJAZZ: Lmaooooo yet you voted for Trump. Stay poor and uninsured my twinkle little star 😘 https://t.co/7XQ9ARxQHM;positive
796757764441833472;new chanel prep cam sylab blackmoney election2016;RT @Nilessh_Desai: News channels had prepared for Clinton and Trump,   @narendramodi came out of syllabus 😛  #BlackMoney #Election2016;positive
796757785023234048;forget man no_ chil;RT @Solano66: Forget Trump and Hillary, this man Gary Johnson has no chill 😂 https://t.co/etPUbRDKUR;positive
796757813552967681;lif flash ey almost atack screaming run lif man blam;My life just flashed b4 my eyes I almost go attacked by a pee 😩 I was screaming and running fa my life man ! I blame Donald trump fa this;negative
796757869228158977;ye no_ min vot lol everyon ned un giv man chant;@MJBColorado @GeraldoRivera @realDonaldTrump yes no minorities voted Trump lol 😂 everyone needs to unify and give the man a chance!;positive
796757903483043840;dont bef wil defend friend trump victim chant;@cam_bub I don't have a beef with you but will defend my friends and trump's victims at any chance 😘;positive
796757907601821696;ide taxpay fund cbchapy mak real show every met wil get hug rat;Idea for taxpayer funded CBC: make this into a reality tv show.  Every meeting with Trump will get HUGE ratings. 😉 https://t.co/8R5ni9Hvjt;positive
796757915361230848;legit let dog hous said com dog nam;RT @Hannahfrankk: Legit just let my dog in the house and said "come here trump."  My dogs name is Bruce. Why 😩;negative
796757940204109825;daught suport stuck pack pork saus ars disgrac;My daughter is a Muslim and some Trump supporters just stuck a 6 pack of Richmond pork sausages up her arse 😡 disgraceful.;negative
796757948617916417;twet rant presid pointl not_ gon magica chang stfu get;tweeting and ranting about this presidency is pointless. trump won and it's not gonna magically change. so just stfu and get over it 😂;positive
796757987532636165;peopl told mak vot count vot;@PastorCarlDay All the people they told "go out and make your vote count!" Voted for Trump 😂;positive
796757987373314049;fuck want cory back hous;RT @Krazygio: FUCK HILLARY CLINTON AND DONALD TRUMP. I JUST WANT CORY BACK IN THE HOUSE 😓;negative
796758040297009153;man fel bad;Oh man I feel so bad 😒 https://t.co/Oh0e3rfN8x;negative
796758052749840384;lmao yet vot stay por unins twinkl litl star;RT @kissmyyyJAZZ: Lmaooooo yet you voted for Trump. Stay poor and uninsured my twinkle little star 😘 https://t.co/7XQ9ARxQHM;positive
796758068436566017;shit gofy hel;RT @SoThats__Keenan: Shit Goofy As Hell 😴 https://t.co/mZEjJluOlV;negative
796758161298456580;dont wory cant deport cit bye;Don't worry he can't deport a US Citizen. Bye 😘 https://t.co/MN8HyjR45M;positive
796758163701768192;would react triumph lol;RT @CevansOfficial: This would be the reaction of Marvel and DC to the triumph of Donald Trump! 😝 #lol https://t.co/zDYzSfXvl9;positive
796758171985543168;dont wan stand/say pledg dont fuck not_ stfu;if i don't wanna stand/say the pledge, i don't fucking have to 😊 and its not just bc of trump so stfu;positive
796758182077038593;ben elect presid 2days ago viol min lgbtq fac already ready high;Donald trump has been just elected president 2days ago but the violence minority's and lgbtq are facing is already ready so high. 😥;negative
796758204193480705;lmao yet vot stay por unins twinkl litl star;RT @kissmyyyJAZZ: Lmaooooo yet you voted for Trump. Stay poor and uninsured my twinkle little star 😘 https://t.co/7XQ9ARxQHM;positive
796758227140612096;got leg wed niga gon lik gue aint bad;RT @AliciaGoku_: All Donald Trump gotta do is legalize weed and niggas gonna be like "I guess he ain't that bad" 😂;positive
796758256576266240;got leg wed niga gon lik gue aint bad;RT @AliciaGoku_: All Donald Trump gotta do is legalize weed and niggas gonna be like "I guess he ain't that bad" 😂;positive
796758270442663936;thank wond anyway lik damn hait;😂😂😂👏🏾 Thank You.. I was Wondering How Trump Won Florida Anyway, I Was Like Damnnn Where my Haitians at.. https://t.co/s8iRMZaR26;positive
796758347663876096;rea going back 50s;RT @beardederik: Then we really going back to the 50's 😭 https://t.co/FEeMfYUjGG;negative
796758349702373377;brownfractalshapy bosycowgurl84 junkyardgrl adbel45 caught promot forgot lol trumpisblacklikem;Brownfractals: BossyCowgurl84 Junkyardgrrl AdBell45 I do 😉 Been caught promoting Trump and forgot🙁 Lol #TrumpIsBlackLikeMe;positive
796758349773672448;got leg wed niga gon lik gue aint bad;RT @AliciaGoku_: All Donald Trump gotta do is legalize weed and niggas gonna be like "I guess he ain't that bad" 😂;positive
796758425648533504;went theyl first already isu ris sea level;@Sd_k9 Florida went trump and they'll be the first to go under 😂 already having issues with rising sea levels;positive
796758441788375040;idgaf idiot point blank kind suck lost somebody doesnt know anyth polit;Idgaf Clinton and Trump are both idiots... point blank but kinda suck she lost to somebody who doesn't know anything political 😂;positive
796758487648780288;mind reply xenophob extrem becom 45th presid;RT @ramsa_b: Mind it @defencepk Reply @realDonaldTrump Xenophobic extremist. And Donald Trump become 45th US president 😂  Hey Pa… ;positive
796758498696712192;ther no_ point riot burn flag stil gon presid;RT @madiimichele: There's no point in rioting and burning the flag trump is still gonna be our president 😂;positive
796758507827687424;thank wond anyway lik damn hait;RT @StickzDaPlug: 😂😂😂👏🏾 Thank You.. I was Wondering How Trump Won Florida Anyway, I Was Like Damnnn Where my Haitians at.. https://t.co/s8i…;positive
796758508167278592;tak pag gony playbok run way hous;😂 when Donald Trump takes a page out the dj goonie playbook, and runs all the way to the White House with that... https://t.co/v1GC1sskre;positive
796758535124045824;mind reply xenophob extrem becom 45th presid;RT @ramsa_b: Mind it @defencepk Reply @realDonaldTrump Xenophobic extremist. And Donald Trump become 45th US president 😂  Hey Pa… ;positive
796758564257697792;thought elect respect elect pleas watch video subscrib;https://t.co/LAm9CYbREe My thoughts on this election and my respect to elected Mr. Donald J. Trump. 😔 Please watch the video, subscribe.;negative
796758599645138944;thought wek couldnt get bet hey sur send cop;RT @disspat: And here I thought the week couldn't get any better... hey @Newsweek, be sure to send a copy to @HillaryClinton 😃… ;positive
796758723536580608;sel colaps godluck sir know wil mak americ proud;Sell @mcuban it's collapsing 😂 @realDonaldTrump Goodluck sir and I know you will make AMERICA PROUD AS CAN BE! https://t.co/vDhRI0QNKw;positive
796758748299689984;doesnt explain whit rustbelt vot vot obam twic elect;@adamshatz @LRB but this doesn't explain white Rustbelt voters who voted Obama twice and Trump this election 😞;negative
796758765227773952;man suport also think world flat theyv got lot comon;😆 and my man supports him, but he also thinks the worlds flat so.. they've got a lot in common https://t.co/9rI5gOjt9w;positive
796758795607273474;lok lik theyr get spank sent bed ear din;Looks like they're about to get spankings and sent to bed early with out dinner 😂 https://t.co/60IvN1gySO;positive
796758807435100160;got leg wed niga gon lik gue aint bad;RT @AliciaGoku_: All Donald Trump gotta do is legalize weed and niggas gonna be like "I guess he ain't that bad" 😂;positive
796758817178578944;map isnt ev clos right;The map isn't even close to being right 😂 https://t.co/1ZlSp2PAfX;positive
796758853685755904;video high schol kid hold sign chant whit pow halway yeah thing gre;Saw a video with some high school kids holding a Trump sign and chanting "white power" in the hallways. Yeah, things are great. 😒;negative
796758854713348096;ye build wal kick;@DestramMG YES and then trump can build the wall before we kick him out 😈;positive
796758876901216257;dont put stick car peopl wil threaten kil tak whit privileg;Don't put a trump sticker on your car, people will threaten to kill you and take your white privilege 😂;positive
796758898107682817;forget man no_ chil;RT @BlackPplTweet: Forget Trump and Hillary, this man Gary Johnson has no chill 😂 https://t.co/z4ut8i6KjG;positive
796758908459249664;not_ rac suport not_ upsetw;@KateBarbieDoll @HillaryH8R85 @ShaunKing 😅 I am not a racist, I am a Trump supporter and I am not upset....WE WON. 😁😁😁;positive
796758930957488128;think mak hapiest know pol milit wil respect;@Angela__Wagner I think what makes me happiest is knowing our police and military will be so respected under Trump. 😊;positive
796759002231271425;non opin dont rea mat right vot;@Faye_Bennett22 @alohaitsangie but none of our opinions don't really matter, right? I'm 22 and I voted for Mr. Trump. 😉;positive
796759021223104512;peopl protest try mov got dying would rath crimin ov of;RT @jimmy_heil: All these people protesting and trying to move to Canada got me dying 😂 they would rather have a criminal in the oval offic…;positive
796759049148764160;dont wan alarm elect presid red cup serv starbuck thanksobam;Don't wanna alarm any of you, but Trump was elected president ..... and red cups are now being served at Starbucks. 😱 #thanksobama;negative
796759063195516933;alway rid shotgun wait mom;RT @alfredkreeger: why the 12 ga always rides shotgun, just waiting for my moment 😴 https://t.co/9vXxj4HBJQ;negative
796759086071156737;wil nev reach folow count ev hes infery;@monarchmani and trump will never reach @BarackObama's follower count ever SO 😤 HES inferiOR!!!;negative
796759118589476864;ev 24hours sint presid mom mak lauk din intol ris;RT @YehDekhoKyaHai: Not even 24hours since Trump is the president and my mom is making lauki for dinner. Intolerance is rising. 😱;negative
796759125736751104;wil chang polit;😞 "trump will change politics" https://t.co/IFL1d7Enxh;negative
796759147345629184;would react triumph lol;RT @CevansOfficial: This would be the reaction of Marvel and DC to the triumph of Donald Trump! 😝 #lol https://t.co/zDYzSfXvl9;positive
796759172037521408;burn lady mad guy kind contradict hahah;He burned a lady and made a guy kind of contradict himself. Hahahah 😂 https://t.co/TsUFx2cnI9;positive
796759173123997697;would react triumph lol;RT @CevansOfficial: This would be the reaction of Marvel and DC to the triumph of Donald Trump! 😝 #lol https://t.co/zDYzSfXvl9;positive
796759256821301248;said thing;I said the same thing. 😭 https://t.co/oHcLWmIlRG;negative
796759273401384960;everyon kep talk obam met think incred awkward jack spech;Everyone keeps talking about trump and Obama meeting, but think how incredibly awkward it is for Michelle after Melania jacked her speech 😭;negative
796759289423679488;count;RT @em0_trash: Count me in 😛 https://t.co/tmE5SX7ZAH;positive
796759337456676865;aston asham many peopl think elect giv fre pas rac;I'm astonished and ashamed that so many people out there think that because Trump won the election it gives them a free pass to be racists 😞;negative
796759344536686597;would react triumph lol;RT @CevansOfficial: This would be the reaction of Marvel and DC to the triumph of Donald Trump! 😝 #lol https://t.co/zDYzSfXvl9;positive
796759379261423617;anybody wear tom hilfig screaming fuk ned sit cuz could stil;Anybody wearing Tommy Hilfiger and screaming fuk Donald trump needs to sit cuz u could still be 😴;negative
796759403433226240;cav going hous tim want lebron/trump interact;Are the Cavs and Trump going to be at the White House at the same time. I want to see a LeBron/Trump interaction 😬;negative
796759417127575552;rea mad smil;This really made me smile. 😊 https://t.co/8IZJv0uD31;positive
796759423146401797;argu wom phon work goe must vot;Arguing with a woman on the phone at work and she goes "you must have voted for trump" 😂;positive
796759424467668992;post instagram learn lot folow suport disapoint;RT @andreawendel: After posting on my Instagram I learned lots of my followers are Trump supporters and I'm so disappointed 😔;negative
796759461159387136;might hit mom throat caus fel lik hoe;RT @keasiaaa_: And I might just hit yo momma in the throat just cause I feel like it hoe 😂 https://t.co/R6uQeCgYuA;positive
796759464980443141;yeah thousand cam togeth vot bad yal didnt;@PlugN2TheTruth yeah but THOUSANDS came together and voted for trump. too bad yall didnt do the same 😭;negative
796759500770439169;peopl forev dumbest (and also rac dont forget that);White people are forever the dumbest 😧 (and also most racist, don't forget that!) https://t.co/ZJVqEQZVh1;negative
796759512145240064;ev 24hours sint presid mom mak lauk din intol ris;RT @YehDekhoKyaHai: Not even 24hours since Trump is the president and my mom is making lauki for dinner. Intolerance is rising. 😱;negative
796759513525288960;whew wtf hes bad defund hiv research promot electroshock therapy cur gay;Whew... Wtf he's just as bad 😒 defund HIV research and promoting electroshock therapy to cure the gay 😢 https://t.co/QD2vWLvBg6;negative
796759538833780736;went chick av lik hold;RT @iDntWearCondoms: Went to DM a chick with that trump avi and I was like "hold up" 😂;positive
796759545909542916;paralel world presid everyon sad slip back com statewait onceiregain;RT @MASSEY_PAULA: In a parallel world where trump was president and everyone was sad 😭 ..I I slipped back to coma state...wait #OnceIRegain…;negative
796759581221330944;dead;DEAD 😂 https://t.co/VImiCuwQzs;positive
796759633478172672;imagin obam box high schol styl;Imagine Obama and Trump box, Taft high school style. 😭;negative
796759684715687936;god mock elijah convers dont act lik suport person vot;@Matt_j0nes213 oh my god Matt 🙄 I was mocking your and Elijahs conversation don't act like ur such a supportive person, you voted trump 😒;negative
796759723752255488;ev 24hours sint presid mom mak lauk din intol ris;RT @YehDekhoKyaHai: Not even 24hours since Trump is the president and my mom is making lauki for dinner. Intolerance is rising. 😱;negative
796759840936914944;got leg wed niga gon lik gue aint bad;RT @AliciaGoku_: All Donald Trump gotta do is legalize weed and niggas gonna be like "I guess he ain't that bad" 😂;positive
796759849526820865;yo going wait long tim;RT @LaReinaRose: You're going to be waiting a long time 😒 https://t.co/ZKQ4mHclbz;negative
796759857202348033;bid fist fight;@OutnumberedFNC Biden and Trump are fist fighting each other. 😜;positive
796759907559178240;peopl atack yo not_ suport think wish would comeback lik;When people attack you because you're not a supporter of Trump and all you can think is  "I wish I would had comebacks like @deadmau5 "  😩;negative
796759940513796098;tru hid ody man;This is truly hideous. What an odious man he is 😡 https://t.co/mEV8u7qhg9;negative
796759944443920384;forget man no_ chil;RT @FunnyPicsDepot: Forget Trump and Hillary, this man Gary Johnson has no chill 😂 https://t.co/ClEGdu9Wav;positive
796759952492789760;ev sint tok of king radio stat ben play noth sal shady angry/hurting song ble;Ever since Trump took office, Stephen King's radio station has been playing nothing but salty, shady, and angry/hurting songs. God bless 😂;positive
796760052514357256;got leg wed niga gon lik gue aint bad;RT @AliciaGoku_: All Donald Trump gotta do is legalize weed and niggas gonna be like "I guess he ain't that bad" 😂;positive
796760058331877376;wasnt consid rac ran republ presid iron;RT @carter_page: And Donald Trump wasn't considered racist until he ran as a republican president💁🏽😊 ironic. https://t.co/YDXk9g60Ds;positive
796760095925399554;propagand sland real;the propaganda and slander is very real 😂 https://t.co/4HdRAarsen;positive
796760116531822592;wish ashton would com giv inspir lov ned;RT @afookinglousah: i wish ashton would come on and give us some inspiration about love i need it now with trump 😩;negative
796760147741802496;exact;Exactly the same. 😄 https://t.co/iEU9DxdJAf;positive
796760212334059520;peopl protest try mov got dying would rath crimin ov of;RT @jimmy_heil: All these people protesting and trying to move to Canada got me dying 😂 they would rather have a criminal in the oval offic…;positive
796760216310267904;got leg wed niga gon lik gue aint bad;RT @AliciaGoku_: All Donald Trump gotta do is legalize weed and niggas gonna be like "I guess he ain't that bad" 😂;positive
796760230906318848;let real wont surv without fed fund receiv nobl not_ wis;Let's be real here , we won't survive without all the federal funding we receive it's noble but not wise 😕 https://t.co/X3C6ujlnaQ;negative
796760260073689093;prob wasnt;Michelle probably wasn't having it. 😂 😂 😂 https://t.co/f5rzbEKWW3;positive
796760279644274688;got leg wed niga gon lik gue aint bad;RT @AliciaGoku_: All Donald Trump gotta do is legalize weed and niggas gonna be like "I guess he ain't that bad" 😂;positive
796760301945450496;know tok lot say thing;I KNOW this took a lot of her to say these things 😂 https://t.co/yNseDr8hS4;positive
796760317619474434;forget man no_ chil;RT @Solano66: Forget Trump and Hillary, this man Gary Johnson has no chill 😂 https://t.co/etPUbRDKUR;positive
796760319188209664;someon wil snap photo headlin wil say dep depres win check facil;@Bethenny someone will snap a photo of you and headlines will say "Bethany is in deep depression over Trump win" checking into facility! 😂;positive
796760339236945922;con say election2016 isnt fan (via;RT @Oddschanger: Conor McGregor has his say on the #Election2016 and isn't a fan of Trump! 😂 (via @BoyleSports) https://t.co/Mgp40doGgg;positive
796760390298435584;fuckin lov norm kely;Fuckin love norm Kelly 😂 https://t.co/nBMAzBZ1D0;positive
796760427199954945;sign;sign me up now 😍 https://t.co/VdTaO2g1e1;positive
796760439338266624;every tim peopl get mad upset set shit fir;Every time people get mad or upset that set shit on fire 😂 https://t.co/uoxB3d2efY;positive
796760456602025984;;This Kaylee And I 😂 https://t.co/CVhoqlodG6;positive
796760489715965952;would react triumph lol;RT @CevansOfficial: This would be the reaction of Marvel and DC to the triumph of Donald Trump! 😝 #lol https://t.co/zDYzSfXvl9;positive
796760506996498432;want team shit talk want team fuck;Hillary wants to team up with trump now 😂 all that shit talking and now you want to team up? Naaaa fuck off;positive
796760513439027205;lololol complain obam whol term want;RT @Star1ight1: lololol you complained about Obama his whole term so Ill do what I want 😴 https://t.co/VvBBTI3dvY;negative
796760535035478017;lok yal govt try tak mind got yal focus col skin stuf;😂 RT @TheGemJade: Look at yall. This is the govt trying to take our mind off trump got yall focusing on the color of out skin and stuff;positive
796760540076863488;peopl said obam keny shit sayin ned respect fut presid;@PAPAMurdy same people that said Obama is from Kenya and all that shit are sayin we need to respect trump as our future president 😂;positive
796760560213889025;whew wtf hes bad defund hiv research promot electroshock therapy cur gay;RT @travoloso: Whew... Wtf he's just as bad 😒 defund HIV research and promoting electroshock therapy to cure the gay 😢 https://t.co/QD2vWLv…;negative
796760561656676352;prob wasnt;RT @rantoddj: Michelle probably wasn't having it. 😂 😂 😂 https://t.co/f5rzbEKWW3;positive
796760563045040128;want team shit talk want team fuck;RT @SimonsZach: Hillary wants to team up with trump now 😂 all that shit talking and now you want to team up? Naaaa fuck off;positive
796760584310157313;vot lol proud dont scar wear shirt yal lov dumb shit wan play victim;and if you voted for trump lol be proud, don't be scared to wear your shirts, y'all love doing dumb shit them wanna play the victim 😂;positive
796760616929202177;lmfao didnt man win forget man no_ chil;RT @MyNameNanaDuhh: LMFAOOOOOOO WHY DIDNT THIS MAN WIN 😭😂😭😭 RT @Solano66: Forget Trump and Hillary, this man Gary Johnson has no chill 😂 ht…;negative
796760626160922625;already ahead;Already ahead of you 😂 https://t.co/WeEohfF6Lh;positive
796760630879514624;reject transit elect kym worthy detroit backward yal mad;rejected the transit and re elected kym worthy. detroit ass backwards, but y'all mad about trump 😒;negative
796760645542834178;pleas join much saf med system gold star;Please join us here in France. It's much safer and the medical system is gold star 😉 https://t.co/BqSUVBqA1V;positive
796760648172572672;litera ter heartbreak trump americ;RT @mitchellmoffit: This is literally terrifying and heartbreaking 😢 "Day 1 In Trump's America"  https://t.co/jsw3SDCnwS;negative
796760662923821056;actua 2016 believ kany 2020 pos scar americ;Now that Trump actually won 2016, I believe Kanye 2020 is possible and that scares me. America, what are we doing? 😬;negative
796760668137525249;got leg wed niga gon lik gue aint bad;RT @AliciaGoku_: All Donald Trump gotta do is legalize weed and niggas gonna be like "I guess he ain't that bad" 😂;positive
796760691839565824;got leg wed niga gon lik gue aint bad;RT @AliciaGoku_: All Donald Trump gotta do is legalize weed and niggas gonna be like "I guess he ain't that bad" 😂;positive
796760692682539009;got leg wed niga gon lik gue aint bad;RT @AliciaGoku_: All Donald Trump gotta do is legalize weed and niggas gonna be like "I guess he ain't that bad" 😂;positive
796760704732856320;ac;Accurate 😂 https://t.co/YIb0ttnTTl;positive
796760737565675520;forget man no_ chil;RT @Solano66: Forget Trump and Hillary, this man Gary Johnson has no chill 😂 https://t.co/etPUbRDKUR;positive
796760740019499008;anoth labo brethr sokin paymast;Another of the Labour brethren sookin up to his Tory paymaster 😁 https://t.co/BpldG0zwLX;positive
